Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,On_promotion,Outlet
28,Sushi,Fresh Food,01-03-2024,395,418,5466,Windy,413,1,0,1
24,Shampoo,Personal Care,01-03-2024,444,789,5641,Snowy,513,1,1,1
16,Lotion,Personal Care,01-03-2024,377,590,4093,Snowy,389,2,1,2
15,Laundry Detergent,Household Items,01-03-2024,122,494,3083,Rainy,127,1,1,3
29,Toilet Paper,Household Items,01-03-2024,437,593,3019,Snowy,453,3,0,1
11,Fruit Cup,Fresh Food,01-03-2024,204,995,4716,Snowy,195,2,0,2
11,Fruit Cup,Fresh Food,01-03-2024,300,401,4588,Rainy,328,3,1,1
6,Coffee,Beverages,01-03-2024,221,935,4999,Cloudy,180,1,1,1
12,Garbage Bags,Household Items,01-03-2024,464,314,3641,Cloudy,478,2,1,1
24,Shampoo,Personal Care,01-03-2024,460,222,5768,Sunny,447,1,1,1
30,Toothpaste,Personal Care,01-03-2024,126,299,2895,Windy,138,2,1,2
18,Nuts,Snacks,01-03-2024,116,565,4595,Windy,114,3,0,3
18,Nuts,Snacks,01-03-2024,171,379,4391,Snowy,168,1,1,2
24,Shampoo,Personal Care,01-03-2024,108,796,2162,Cloudy,101,2,1,2
5,Chips,Snacks,02-03-2024,242,370,2540,Snowy,217,3,0,2
6,Coffee,Beverages,02-03-2024,318,888,5275,Rainy,330,3,0,1
22,Salad,Fresh Food,02-03-2024,418,788,4551,Cloudy,347,2,1,3
23,Sandwich,Fresh Food,02-03-2024,411,292,2504,Snowy,455,1,1,1
19,Paper Towels,Household Items,02-03-2024,145,890,3802,Windy,143,1,0,2
7,Cream,Dairy,02-03-2024,300,810,5845,Cloudy,280,1,0,1
11,Fruit Cup,Fresh Food,02-03-2024,353,691,2984,Sunny,435,1,0,3
3,Candy Bar,Snacks,02-03-2024,462,468,4794,Windy,527,1,0,3
1,Butter,Dairy,02-03-2024,254,440,5776,Sunny,222,1,1,1
8,Deodorant,Personal Care,02-03-2024,308,330,2742,Snowy,373,3,0,2
3,Candy Bar,Snacks,02-03-2024,132,924,4794,Rainy,130,2,1,1
6,Coffee,Beverages,02-03-2024,445,709,4423,Snowy,435,1,0,2
15,Laundry Detergent,Household Items,02-03-2024,210,408,3765,Windy,234,2,1,3
32,Yogurt,Dairy,02-03-2024,173,856,2673,Cloudy,193,2,1,1
18,Nuts,Snacks,02-03-2024,177,990,3576,Sunny,155,1,0,3
13,Ice Cream,Dairy,02-03-2024,165,800,4855,Rainy,144,2,0,2
20,Popcorn,Snacks,02-03-2024,251,737,5486,Snowy,270,2,0,2
26,Soda,Beverages,02-03-2024,408,872,3666,Cloudy,421,2,1,1
32,Yogurt,Dairy,02-03-2024,222,949,2318,Cloudy,214,1,0,1
32,Yogurt,Dairy,02-03-2024,333,961,2239,Rainy,359,1,0,1
16,Lotion,Personal Care,02-03-2024,405,848,4209,Cloudy,423,3,1,3
3,Candy Bar,Snacks,02-03-2024,447,319,4794,Windy,415,2,0,2
4,Cheese,Dairy,02-03-2024,210,933,7587,Snowy,219,2,1,2
27,Sour Cream,Dairy,02-03-2024,175,904,2347,Rainy,171,3,1,3
5,Chips,Snacks,02-03-2024,174,684,3336,Windy,188,2,1,1
28,Sushi,Fresh Food,02-03-2024,410,971,5989,Cloudy,402,2,0,1
1,Butter,Dairy,02-03-2024,128,911,5776,Snowy,136,1,1,3
5,Chips,Snacks,02-03-2024,119,871,5295,Cloudy,108,1,1,2
32,Yogurt,Dairy,02-03-2024,201,999,4746,Rainy,177,3,1,2
32,Yogurt,Dairy,02-03-2024,424,202,5740,Cloudy,430,1,0,2
2,Buttermilk,Dairy,02-03-2024,359,604,4263,Cloudy,355,3,0,2
32,Yogurt,Dairy,02-03-2024,370,381,5826,Snowy,356,3,1,3
24,Shampoo,Personal Care,02-03-2024,343,593,2617,Windy,341,3,1,2
13,Ice Cream,Dairy,02-03-2024,160,746,5464,Snowy,136,1,1,3
8,Deodorant,Personal Care,02-03-2024,162,235,3976,Rainy,156,1,1,1
11,Fruit Cup,Fresh Food,02-03-2024,293,888,3618,Rainy,337,2,1,3
21,Pretzels,Snacks,02-03-2024,457,379,3266,Windy,456,1,0,2
22,Salad,Fresh Food,02-03-2024,312,580,2155,Sunny,350,3,1,1
10,Energy Drink,Beverages,02-03-2024,386,687,2340,Sunny,402,2,0,3
2,Buttermilk,Dairy,02-03-2024,314,396,4263,Rainy,344,1,0,3
18,Nuts,Snacks,02-03-2024,104,437,3782,Windy,107,1,1,3
18,Nuts,Snacks,02-03-2024,221,586,2874,Snowy,200,2,1,1
4,Cheese,Dairy,03-03-2024,231,632,7587,Snowy,233,3,0,3
2,Buttermilk,Dairy,03-03-2024,396,709,4263,Rainy,379,2,0,2
25,Soap,Personal Care,03-03-2024,306,763,4901,Sunny,319,1,0,1
2,Buttermilk,Dairy,03-03-2024,284,642,4263,Windy,248,3,1,1
10,Energy Drink,Beverages,03-03-2024,403,467,3161,Rainy,325,2,1,3
11,Fruit Cup,Fresh Food,03-03-2024,377,332,2749,Sunny,363,1,0,2
18,Nuts,Snacks,03-03-2024,251,551,5997,Windy,246,2,1,1
26,Soda,Beverages,03-03-2024,401,431,2931,Sunny,462,2,0,3
18,Nuts,Snacks,03-03-2024,425,814,2728,Windy,463,2,0,2
10,Energy Drink,Beverages,03-03-2024,290,652,5415,Cloudy,279,2,1,3
10,Energy Drink,Beverages,03-03-2024,470,308,2845,Sunny,570,2,0,3
9,Dish Soap,Household Items,03-03-2024,319,777,5848,Sunny,310,3,0,1
8,Deodorant,Personal Care,03-03-2024,120,944,3431,Rainy,114,1,1,1
30,Toothpaste,Personal Care,03-03-2024,174,499,4994,Cloudy,164,1,0,3
29,Toilet Paper,Household Items,03-03-2024,234,387,5761,Windy,255,1,1,1
15,Laundry Detergent,Household Items,03-03-2024,321,688,4525,Windy,337,2,1,1
24,Shampoo,Personal Care,03-03-2024,197,668,2800,Windy,173,3,1,2
18,Nuts,Snacks,03-03-2024,446,768,4351,Rainy,397,1,0,2
18,Nuts,Snacks,03-03-2024,388,447,5633,Cloudy,450,1,0,3
4,Cheese,Dairy,03-03-2024,339,626,7587,Cloudy,370,2,1,3
10,Energy Drink,Beverages,03-03-2024,115,594,4324,Cloudy,105,3,0,3
14,Juice,Beverages,03-03-2024,143,681,4336,Rainy,143,3,1,3
21,Pretzels,Snacks,03-03-2024,166,321,5306,Sunny,169,1,1,2
29,Toilet Paper,Household Items,03-03-2024,206,847,4485,Snowy,226,3,0,1
12,Garbage Bags,Household Items,03-03-2024,246,421,3446,Sunny,240,3,1,2
14,Juice,Beverages,03-03-2024,300,223,5040,Cloudy,289,1,0,3
24,Shampoo,Personal Care,03-03-2024,475,878,4977,Rainy,484,3,0,3
1,Butter,Dairy,03-03-2024,365,707,5776,Cloudy,348,3,0,2
5,Chips,Snacks,03-03-2024,201,612,5729,Cloudy,196,3,1,2
21,Pretzels,Snacks,03-03-2024,442,637,2829,Cloudy,471,1,0,3
21,Pretzels,Snacks,03-03-2024,382,368,4509,Snowy,503,2,0,1
3,Candy Bar,Snacks,03-03-2024,458,790,4794,Rainy,420,1,1,3
14,Juice,Beverages,03-03-2024,302,702,4669,Snowy,290,1,1,2
21,Pretzels,Snacks,03-03-2024,150,466,5562,Windy,117,2,0,3
18,Nuts,Snacks,03-03-2024,231,658,2518,Cloudy,235,2,0,3
5,Chips,Snacks,03-03-2024,247,620,2435,Sunny,270,2,0,1
16,Lotion,Personal Care,03-03-2024,328,771,4514,Rainy,319,1,0,3
32,Yogurt,Dairy,03-03-2024,291,424,5720,Windy,318,2,0,3
9,Dish Soap,Household Items,03-03-2024,242,204,4009,Cloudy,221,1,1,3
24,Shampoo,Personal Care,03-03-2024,247,813,5939,Snowy,224,3,0,2
6,Coffee,Beverages,03-03-2024,318,955,3163,Rainy,319,2,1,2
11,Fruit Cup,Fresh Food,03-03-2024,338,893,3935,Rainy,333,1,1,1
16,Lotion,Personal Care,03-03-2024,139,673,2033,Cloudy,144,2,0,3
14,Juice,Beverages,03-03-2024,259,829,2522,Snowy,220,3,1,2
8,Deodorant,Personal Care,03-03-2024,112,284,4317,Rainy,121,1,0,1
6,Coffee,Beverages,03-03-2024,155,696,4866,Sunny,174,2,0,3
30,Toothpaste,Personal Care,03-03-2024,136,969,4789,Sunny,139,2,1,1
19,Paper Towels,Household Items,03-03-2024,390,576,3834,Rainy,429,3,0,1
9,Dish Soap,Household Items,03-03-2024,436,282,5457,Windy,505,2,1,1
22,Salad,Fresh Food,03-03-2024,296,408,5102,Sunny,320,3,1,1
6,Coffee,Beverages,03-03-2024,294,565,3469,Windy,307,1,0,1
32,Yogurt,Dairy,03-03-2024,308,561,3908,Rainy,285,1,0,1
25,Soap,Personal Care,03-03-2024,468,637,2262,Windy,471,3,1,1
32,Yogurt,Dairy,03-03-2024,496,876,2398,Snowy,510,3,0,3
32,Yogurt,Dairy,03-03-2024,239,988,2231,Cloudy,238,3,1,3
24,Shampoo,Personal Care,04-03-2024,278,405,3035,Rainy,332,1,1,1
31,Water,Beverages,04-03-2024,496,422,3757,Cloudy,402,2,1,3
8,Deodorant,Personal Care,04-03-2024,370,620,3920,Windy,386,3,0,1
32,Yogurt,Dairy,04-03-2024,461,580,2880,Cloudy,445,2,1,3
31,Water,Beverages,04-03-2024,319,794,4154,Windy,334,1,0,2
20,Popcorn,Snacks,04-03-2024,435,276,4515,Sunny,465,3,0,1
16,Lotion,Personal Care,04-03-2024,137,579,5054,Cloudy,164,2,0,2
29,Toilet Paper,Household Items,04-03-2024,110,706,2418,Windy,102,3,1,1
25,Soap,Personal Care,04-03-2024,191,530,5538,Cloudy,204,1,0,1
7,Cream,Dairy,04-03-2024,481,422,5845,Windy,549,1,1,2
26,Soda,Beverages,04-03-2024,435,694,3062,Sunny,424,2,1,2
19,Paper Towels,Household Items,04-03-2024,113,298,2032,Snowy,123,2,1,2
23,Sandwich,Fresh Food,04-03-2024,317,427,3833,Cloudy,257,2,1,1
32,Yogurt,Dairy,04-03-2024,149,943,3318,Windy,160,3,1,2
23,Sandwich,Fresh Food,04-03-2024,391,449,4027,Sunny,332,3,1,2
12,Garbage Bags,Household Items,04-03-2024,452,204,4340,Sunny,453,2,0,3
10,Energy Drink,Beverages,04-03-2024,306,395,2401,Sunny,318,2,1,3
5,Chips,Snacks,04-03-2024,258,938,4604,Windy,254,2,0,2
5,Chips,Snacks,04-03-2024,143,923,5758,Snowy,134,2,1,2
20,Popcorn,Snacks,04-03-2024,447,972,3169,Snowy,438,3,0,2
24,Shampoo,Personal Care,04-03-2024,232,252,2740,Rainy,222,2,0,2
14,Juice,Beverages,04-03-2024,401,419,5103,Windy,439,3,0,3
9,Dish Soap,Household Items,04-03-2024,191,807,3251,Sunny,219,2,0,1
17,Milk,Dairy,04-03-2024,242,814,9760,Snowy,232,1,0,2
7,Cream,Dairy,04-03-2024,112,905,5845,Snowy,115,1,1,2
5,Chips,Snacks,04-03-2024,196,271,4976,Snowy,193,2,0,3
28,Sushi,Fresh Food,04-03-2024,147,419,4414,Rainy,155,1,0,2
23,Sandwich,Fresh Food,04-03-2024,175,644,2232,Rainy,163,2,0,2
9,Dish Soap,Household Items,04-03-2024,457,261,3120,Windy,528,2,0,3
23,Sandwich,Fresh Food,04-03-2024,461,611,4016,Snowy,413,2,1,2
2,Buttermilk,Dairy,04-03-2024,434,654,4263,Rainy,387,2,0,2
3,Candy Bar,Snacks,04-03-2024,210,287,4794,Snowy,202,1,0,3
4,Cheese,Dairy,04-03-2024,149,657,7587,Cloudy,167,3,1,1
26,Soda,Beverages,04-03-2024,361,279,2600,Windy,357,3,0,2
30,Toothpaste,Personal Care,04-03-2024,212,412,3069,Sunny,206,2,0,2
24,Shampoo,Personal Care,04-03-2024,216,612,5029,Snowy,203,2,0,1
27,Sour Cream,Dairy,04-03-2024,440,292,5700,Snowy,461,3,1,3
20,Popcorn,Snacks,04-03-2024,157,910,2598,Sunny,130,3,1,1
12,Garbage Bags,Household Items,04-03-2024,457,487,3403,Sunny,425,3,0,2
8,Deodorant,Personal Care,04-03-2024,375,238,3794,Snowy,326,3,0,1
20,Popcorn,Snacks,04-03-2024,452,427,5348,Snowy,481,3,1,3
18,Nuts,Snacks,04-03-2024,284,228,5877,Snowy,328,3,0,2
11,Fruit Cup,Fresh Food,04-03-2024,344,487,3052,Cloudy,333,1,0,3
17,Milk,Dairy,04-03-2024,217,998,9760,Rainy,204,3,0,3
32,Yogurt,Dairy,04-03-2024,299,546,4686,Cloudy,254,1,0,1
9,Dish Soap,Household Items,04-03-2024,201,424,3548,Snowy,212,3,1,1
25,Soap,Personal Care,04-03-2024,357,211,2940,Sunny,336,3,0,3
31,Water,Beverages,04-03-2024,195,677,4645,Snowy,228,1,1,3
10,Energy Drink,Beverages,04-03-2024,114,587,3879,Snowy,125,1,1,2
8,Deodorant,Personal Care,04-03-2024,127,652,2812,Windy,129,3,0,3
1,Butter,Dairy,04-03-2024,222,289,5776,Cloudy,208,1,0,3
13,Ice Cream,Dairy,04-03-2024,107,509,4647,Rainy,112,1,1,1
14,Juice,Beverages,04-03-2024,216,475,4460,Snowy,219,2,0,3
8,Deodorant,Personal Care,04-03-2024,301,822,3790,Windy,323,1,0,3
12,Garbage Bags,Household Items,04-03-2024,400,286,2514,Sunny,431,2,0,1
25,Soap,Personal Care,05-03-2024,224,349,4361,Sunny,182,1,0,2
12,Garbage Bags,Household Items,05-03-2024,188,473,5090,Rainy,196,3,0,1
27,Sour Cream,Dairy,05-03-2024,465,501,5096,Cloudy,471,1,0,1
18,Nuts,Snacks,05-03-2024,139,441,4185,Rainy,150,1,0,3
15,Laundry Detergent,Household Items,05-03-2024,296,769,5888,Sunny,314,1,0,3
8,Deodorant,Personal Care,05-03-2024,307,931,3935,Snowy,253,1,1,2
31,Water,Beverages,05-03-2024,453,687,2351,Sunny,468,2,1,3
20,Popcorn,Snacks,05-03-2024,348,837,5994,Rainy,397,3,1,2
4,Cheese,Dairy,05-03-2024,395,890,7587,Cloudy,362,2,0,2
6,Coffee,Beverages,05-03-2024,490,816,2148,Snowy,433,3,1,2
13,Ice Cream,Dairy,05-03-2024,464,398,4648,Rainy,453,3,1,2
22,Salad,Fresh Food,05-03-2024,149,846,4677,Rainy,167,3,1,3
26,Soda,Beverages,05-03-2024,173,991,5340,Windy,176,1,0,1
24,Shampoo,Personal Care,05-03-2024,279,885,2324,Snowy,235,3,0,1
12,Garbage Bags,Household Items,05-03-2024,490,971,4982,Cloudy,482,3,0,3
2,Buttermilk,Dairy,05-03-2024,331,242,4263,Sunny,357,1,0,3
30,Toothpaste,Personal Care,05-03-2024,221,264,5729,Sunny,255,2,1,2
14,Juice,Beverages,05-03-2024,317,767,3918,Rainy,303,2,1,3
31,Water,Beverages,05-03-2024,237,210,2807,Cloudy,207,2,0,1
6,Coffee,Beverages,05-03-2024,392,779,5820,Snowy,462,2,0,3
12,Garbage Bags,Household Items,05-03-2024,270,231,3649,Windy,247,3,1,3
28,Sushi,Fresh Food,05-03-2024,415,520,5198,Sunny,468,3,1,2
7,Cream,Dairy,05-03-2024,327,607,5845,Rainy,292,2,1,2
12,Garbage Bags,Household Items,05-03-2024,459,612,5940,Snowy,445,3,0,2
26,Soda,Beverages,05-03-2024,209,992,3105,Rainy,230,3,0,2
23,Sandwich,Fresh Food,05-03-2024,371,454,3512,Sunny,396,1,1,1
3,Candy Bar,Snacks,05-03-2024,499,800,4794,Sunny,455,1,0,3
32,Yogurt,Dairy,05-03-2024,287,443,2922,Sunny,323,2,0,3
31,Water,Beverages,05-03-2024,237,521,5600,Windy,234,3,0,2
6,Coffee,Beverages,05-03-2024,290,334,2540,Sunny,362,2,0,1
11,Fruit Cup,Fresh Food,05-03-2024,424,241,3278,Sunny,426,1,1,1
26,Soda,Beverages,05-03-2024,439,339,2678,Rainy,479,2,0,3
23,Sandwich,Fresh Food,05-03-2024,304,541,4546,Windy,319,3,0,2
23,Sandwich,Fresh Food,05-03-2024,468,593,5493,Sunny,465,2,1,3
1,Butter,Dairy,05-03-2024,362,457,5776,Cloudy,326,3,0,3
30,Toothpaste,Personal Care,05-03-2024,336,246,5926,Snowy,275,2,0,1
32,Yogurt,Dairy,05-03-2024,262,752,4220,Cloudy,265,3,0,1
17,Milk,Dairy,05-03-2024,292,885,9760,Sunny,336,2,0,3
29,Toilet Paper,Household Items,05-03-2024,492,887,2067,Windy,522,3,0,2
19,Paper Towels,Household Items,05-03-2024,162,889,5065,Windy,171,3,0,2
2,Buttermilk,Dairy,05-03-2024,445,700,4263,Snowy,445,1,0,3
9,Dish Soap,Household Items,05-03-2024,144,229,5433,Windy,160,2,0,3
7,Cream,Dairy,05-03-2024,363,448,5845,Cloudy,319,2,0,2
16,Lotion,Personal Care,05-03-2024,273,285,5370,Snowy,294,2,0,2
29,Toilet Paper,Household Items,05-03-2024,136,661,2993,Rainy,123,3,1,2
20,Popcorn,Snacks,06-03-2024,332,298,3682,Snowy,337,3,1,3
8,Deodorant,Personal Care,06-03-2024,164,616,3191,Windy,168,3,1,1
18,Nuts,Snacks,06-03-2024,200,354,4936,Snowy,205,3,1,2
11,Fruit Cup,Fresh Food,06-03-2024,181,242,3926,Sunny,196,1,0,2
21,Pretzels,Snacks,06-03-2024,429,253,3299,Cloudy,519,3,1,2
1,Butter,Dairy,06-03-2024,172,314,5776,Cloudy,173,3,1,3
30,Toothpaste,Personal Care,06-03-2024,453,910,2542,Cloudy,384,3,0,1
7,Cream,Dairy,06-03-2024,237,981,5845,Rainy,232,2,1,1
19,Paper Towels,Household Items,06-03-2024,182,518,5138,Windy,175,1,0,2
30,Toothpaste,Personal Care,06-03-2024,255,833,5334,Rainy,238,2,1,3
20,Popcorn,Snacks,06-03-2024,182,633,2016,Cloudy,177,2,0,1
32,Yogurt,Dairy,06-03-2024,145,968,3470,Windy,187,1,0,3
23,Sandwich,Fresh Food,06-03-2024,199,213,5333,Snowy,207,2,0,1
6,Coffee,Beverages,06-03-2024,499,335,5417,Sunny,533,3,0,2
31,Water,Beverages,06-03-2024,289,289,3405,Snowy,261,1,0,3
2,Buttermilk,Dairy,06-03-2024,267,590,4263,Cloudy,254,2,0,2
32,Yogurt,Dairy,06-03-2024,484,543,3277,Cloudy,545,2,1,1
31,Water,Beverages,06-03-2024,239,556,4956,Snowy,216,1,0,1
8,Deodorant,Personal Care,06-03-2024,251,560,4417,Snowy,271,3,1,2
22,Salad,Fresh Food,06-03-2024,156,618,4995,Windy,192,3,0,1
16,Lotion,Personal Care,06-03-2024,396,589,4258,Sunny,418,1,1,2
6,Coffee,Beverages,06-03-2024,450,477,5942,Cloudy,479,1,0,2
6,Coffee,Beverages,06-03-2024,347,662,3021,Cloudy,280,2,0,2
10,Energy Drink,Beverages,06-03-2024,296,392,2153,Sunny,374,3,1,1
18,Nuts,Snacks,06-03-2024,304,883,4686,Rainy,379,1,1,3
30,Toothpaste,Personal Care,06-03-2024,114,845,5692,Snowy,124,2,1,2
7,Cream,Dairy,06-03-2024,121,846,5845,Rainy,100,1,0,3
22,Salad,Fresh Food,06-03-2024,165,469,5487,Snowy,141,3,0,1
17,Milk,Dairy,06-03-2024,249,710,9760,Snowy,247,1,1,1
9,Dish Soap,Household Items,06-03-2024,132,800,4642,Windy,117,1,0,3
6,Coffee,Beverages,06-03-2024,341,583,3237,Cloudy,270,3,0,2
24,Shampoo,Personal Care,06-03-2024,471,745,3560,Sunny,514,1,0,1
2,Buttermilk,Dairy,06-03-2024,469,646,4263,Rainy,495,1,1,2
9,Dish Soap,Household Items,06-03-2024,151,728,2993,Snowy,146,2,0,2
30,Toothpaste,Personal Care,06-03-2024,468,367,4233,Snowy,411,1,0,3
18,Nuts,Snacks,06-03-2024,450,558,4916,Cloudy,464,2,0,1
14,Juice,Beverages,06-03-2024,112,783,5560,Windy,126,1,1,3
12,Garbage Bags,Household Items,06-03-2024,490,982,5441,Rainy,463,1,1,1
12,Garbage Bags,Household Items,06-03-2024,353,674,5895,Snowy,362,2,1,3
18,Nuts,Snacks,06-03-2024,343,733,2701,Windy,341,2,1,1
30,Toothpaste,Personal Care,06-03-2024,249,747,5238,Rainy,265,3,1,1
32,Yogurt,Dairy,06-03-2024,120,371,4893,Windy,124,1,0,1
21,Pretzels,Snacks,06-03-2024,244,580,5991,Sunny,261,1,1,2
14,Juice,Beverages,06-03-2024,445,990,5023,Cloudy,393,2,1,2
13,Ice Cream,Dairy,06-03-2024,181,331,5572,Cloudy,182,3,1,3
20,Popcorn,Snacks,06-03-2024,445,624,3553,Cloudy,524,1,0,3
23,Sandwich,Fresh Food,07-03-2024,408,336,2201,Rainy,399,1,1,1
5,Chips,Snacks,07-03-2024,106,228,2906,Windy,100,2,1,1
3,Candy Bar,Snacks,07-03-2024,437,959,4794,Windy,401,1,0,2
2,Buttermilk,Dairy,07-03-2024,472,889,4263,Snowy,435,3,1,2
31,Water,Beverages,07-03-2024,181,380,4546,Snowy,180,3,0,2
24,Shampoo,Personal Care,07-03-2024,119,514,3092,Sunny,148,1,1,3
2,Buttermilk,Dairy,07-03-2024,266,910,4263,Rainy,259,3,1,2
14,Juice,Beverages,07-03-2024,100,701,2347,Windy,101,3,0,3
12,Garbage Bags,Household Items,07-03-2024,218,879,2864,Windy,220,3,0,2
6,Coffee,Beverages,07-03-2024,387,337,2474,Windy,308,3,1,2
21,Pretzels,Snacks,07-03-2024,300,491,4389,Windy,269,3,1,1
17,Milk,Dairy,07-03-2024,231,769,9760,Sunny,238,2,1,3
22,Salad,Fresh Food,07-03-2024,162,527,5014,Rainy,174,2,0,2
28,Sushi,Fresh Food,07-03-2024,136,798,3664,Sunny,118,3,0,1
2,Buttermilk,Dairy,07-03-2024,332,527,4263,Rainy,358,3,1,3
18,Nuts,Snacks,07-03-2024,307,353,2761,Sunny,282,2,0,3
23,Sandwich,Fresh Food,07-03-2024,246,698,4329,Snowy,300,2,1,2
20,Popcorn,Snacks,07-03-2024,471,401,4140,Cloudy,477,1,1,3
19,Paper Towels,Household Items,07-03-2024,128,711,4436,Windy,127,1,1,1
32,Yogurt,Dairy,07-03-2024,282,798,3294,Sunny,250,1,1,1
24,Shampoo,Personal Care,07-03-2024,161,880,3165,Rainy,184,3,1,3
31,Water,Beverages,07-03-2024,423,220,4394,Cloudy,403,3,1,1
28,Sushi,Fresh Food,07-03-2024,423,217,4455,Snowy,387,1,0,3
12,Garbage Bags,Household Items,07-03-2024,222,401,4053,Rainy,182,2,0,1
26,Soda,Beverages,07-03-2024,473,636,2154,Cloudy,478,3,0,3
29,Toilet Paper,Household Items,07-03-2024,406,413,5101,Snowy,447,1,0,3
16,Lotion,Personal Care,07-03-2024,324,610,4564,Sunny,323,3,1,3
6,Coffee,Beverages,07-03-2024,220,770,2728,Windy,209,1,0,1
6,Coffee,Beverages,07-03-2024,267,333,3184,Snowy,301,2,1,3
24,Shampoo,Personal Care,07-03-2024,293,841,5013,Snowy,233,2,1,3
21,Pretzels,Snacks,07-03-2024,292,455,3968,Windy,310,3,1,2
29,Toilet Paper,Household Items,07-03-2024,252,481,2566,Cloudy,244,1,1,2
4,Cheese,Dairy,07-03-2024,445,677,7587,Cloudy,382,1,0,3
15,Laundry Detergent,Household Items,07-03-2024,405,753,3905,Snowy,467,3,1,2
17,Milk,Dairy,07-03-2024,463,835,9760,Sunny,461,1,0,3
20,Popcorn,Snacks,07-03-2024,420,380,3649,Cloudy,405,2,1,2
8,Deodorant,Personal Care,07-03-2024,181,734,4164,Snowy,170,2,1,1
18,Nuts,Snacks,07-03-2024,449,847,4132,Windy,424,1,0,1
30,Toothpaste,Personal Care,07-03-2024,314,419,5575,Cloudy,304,1,1,3
26,Soda,Beverages,07-03-2024,157,887,4802,Rainy,155,3,0,3
27,Sour Cream,Dairy,07-03-2024,152,943,5846,Sunny,168,2,1,1
29,Toilet Paper,Household Items,07-03-2024,159,514,3417,Snowy,172,3,0,1
31,Water,Beverages,07-03-2024,472,470,2919,Cloudy,464,3,0,2
13,Ice Cream,Dairy,07-03-2024,370,784,4918,Rainy,390,3,1,3
17,Milk,Dairy,07-03-2024,148,599,9760,Cloudy,158,1,1,1
24,Shampoo,Personal Care,07-03-2024,202,629,4021,Windy,192,3,1,1
5,Chips,Snacks,07-03-2024,127,343,2482,Sunny,154,1,1,3
24,Shampoo,Personal Care,07-03-2024,472,885,3283,Snowy,440,1,1,2
6,Coffee,Beverages,07-03-2024,326,556,5346,Cloudy,337,3,1,2
11,Fruit Cup,Fresh Food,07-03-2024,293,641,2342,Snowy,291,2,1,2
17,Milk,Dairy,07-03-2024,134,258,9760,Sunny,133,1,1,2
30,Toothpaste,Personal Care,07-03-2024,170,628,2256,Sunny,164,2,0,1
7,Cream,Dairy,07-03-2024,243,686,5845,Cloudy,228,3,0,3
30,Toothpaste,Personal Care,07-03-2024,424,770,5241,Sunny,446,1,0,3
30,Toothpaste,Personal Care,08-03-2024,165,329,4978,Rainy,152,2,0,1
20,Popcorn,Snacks,08-03-2024,207,867,4641,Sunny,191,1,1,1
27,Sour Cream,Dairy,08-03-2024,372,958,2445,Rainy,426,2,1,1
11,Fruit Cup,Fresh Food,08-03-2024,407,849,3197,Cloudy,372,1,1,3
30,Toothpaste,Personal Care,08-03-2024,181,230,5819,Snowy,170,1,1,3
1,Butter,Dairy,08-03-2024,353,699,5776,Windy,358,2,0,3
12,Garbage Bags,Household Items,08-03-2024,499,607,2517,Rainy,456,2,1,2
6,Coffee,Beverages,08-03-2024,130,903,2868,Cloudy,134,2,1,1
6,Coffee,Beverages,08-03-2024,323,783,5139,Sunny,288,3,0,1
31,Water,Beverages,08-03-2024,277,541,5639,Rainy,313,2,1,1
21,Pretzels,Snacks,08-03-2024,261,498,3545,Windy,273,2,1,3
14,Juice,Beverages,08-03-2024,472,372,3027,Snowy,538,3,1,1
11,Fruit Cup,Fresh Food,08-03-2024,473,480,2350,Cloudy,499,2,0,1
22,Salad,Fresh Food,08-03-2024,286,342,3873,Rainy,308,1,0,2
5,Chips,Snacks,08-03-2024,456,720,5576,Cloudy,449,3,1,3
6,Coffee,Beverages,08-03-2024,429,528,5600,Cloudy,455,3,0,1
29,Toilet Paper,Household Items,08-03-2024,309,626,3567,Cloudy,321,2,1,3
23,Sandwich,Fresh Food,08-03-2024,164,942,4328,Windy,172,2,1,3
25,Soap,Personal Care,08-03-2024,371,261,2528,Windy,439,2,1,3
1,Butter,Dairy,08-03-2024,486,959,5776,Cloudy,552,2,1,2
6,Coffee,Beverages,08-03-2024,113,514,5555,Rainy,122,2,1,3
24,Shampoo,Personal Care,08-03-2024,251,875,3156,Sunny,269,3,0,3
21,Pretzels,Snacks,08-03-2024,375,548,3059,Windy,412,1,1,3
15,Laundry Detergent,Household Items,08-03-2024,279,968,4597,Rainy,283,3,0,1
2,Buttermilk,Dairy,08-03-2024,386,225,4263,Rainy,421,2,1,2
9,Dish Soap,Household Items,08-03-2024,221,341,2909,Windy,237,2,1,1
6,Coffee,Beverages,08-03-2024,370,645,5743,Windy,369,2,1,2
19,Paper Towels,Household Items,08-03-2024,203,928,2679,Sunny,207,2,0,2
8,Deodorant,Personal Care,08-03-2024,215,496,2915,Windy,241,2,1,3
3,Candy Bar,Snacks,08-03-2024,200,676,4794,Rainy,189,3,0,3
15,Laundry Detergent,Household Items,08-03-2024,419,264,2666,Sunny,469,3,1,1
24,Shampoo,Personal Care,08-03-2024,382,900,5578,Cloudy,409,2,0,2
20,Popcorn,Snacks,08-03-2024,161,328,2038,Windy,136,1,0,3
28,Sushi,Fresh Food,08-03-2024,155,429,2981,Rainy,170,1,0,3
12,Garbage Bags,Household Items,08-03-2024,267,351,4791,Cloudy,261,1,1,3
