Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Temperature,Weather,Predicted_Sales,City_Tier,On_promotion,Outlet
37,Black Beans,Pulses,26-08-2021,73,99,1074,34,Rainy,61,3,1,3
37,Black Beans,Pulses,24-08-2021,57,109,1080,40,Autumn,78,2,0,2
37,Black Beans,Pulses,20-08-2021,77,99,1076,40,Sunny,83,1,1,1
37,Black Beans,Pulses,18-08-2021,64,99,1070,47,Autumn,71,1,0,2
37,Black Beans,Pulses,17-08-2021,75,99,1068,37,Winter,73,2,1,3
37,Black Beans,Pulses,14-08-2021,41,109,1068,45,Sunny,79,2,0,1
37,Black Beans,Pulses,12-08-2021,73,99,1092,40,Rainy,60,3,0,2
37,Black Beans,Pulses,10-08-2021,83,99,1074,34,Autumn,61,1,0,2
37,Black Beans,Pulses,10-08-2021,78,99,1076,44,Autumn,70,3,0,1
37,Black Beans,Pulses,06-08-2021,81,99,1051,36,Sunny,89,1,1,3
37,Black Beans,Pulses,06-08-2021,76,109,1075,44,Sunny,81,2,0,1
37,Black Beans,Pulses,04-08-2021,82,109,1067,41,Rainy,65,3,0,3
37,Black Beans,Pulses,02-08-2021,74,99,1066,41,Winter,73,3,1,3
37,Black Beans,Pulses,31-07-2021,93,90,1075,47,Sunny,70,1,0,2
37,Black Beans,Pulses,30-07-2021,94,109,1070,52,Autumn,64,3,1,1
37,Black Beans,Pulses,30-07-2021,83,109,1065,44,Sunny,66,1,1,1
37,Black Beans,Pulses,24-07-2021,78,109,1076,41,Sunny,84,1,0,3
37,Black Beans,Pulses,23-07-2021,72,109,1071,45,Autumn,71,1,1,2
37,Black Beans,Pulses,23-07-2021,85,99,1067,58,Autumn,67,3,0,2
37,Black Beans,Pulses,21-07-2021,76,99,1066,37,Winter,58,1,0,2
37,Black Beans,Pulses,20-07-2021,76,109,1084,41,Sunny,64,2,0,3
37,Black Beans,Pulses,20-07-2021,68,99,1063,35,Autumn,80,3,0,2
37,Black Beans,Pulses,17-07-2021,76,109,1078,43,Sunny,83,2,1,2
37,Black Beans,Pulses,11-07-2021,77,109,1070,28,Autumn,69,3,0,1
37,Black Beans,Pulses,09-07-2021,87,99,1072,37,Winter,64,1,0,2
37,Black Beans,Pulses,07-07-2021,76,99,1080,42,Winter,74,2,0,1
37,Black Beans,Pulses,03-07-2021,74,99,1069,44,Autumn,77,2,0,2
37,Black Beans,Pulses,28-06-2021,72,40,1069,42,Rainy,74,2,0,3
37,Black Beans,Pulses,23-06-2021,79,99,1076,44,Sunny,81,2,1,2
37,Black Beans,Pulses,20-06-2021,76,99,1065,45,Rainy,77,2,1,2
37,Black Beans,Pulses,15-06-2021,95,109,1072,34,Winter,90,1,0,2
37,Black Beans,Pulses,15-06-2021,65,99,1071,37,Sunny,86,3,0,2
37,Black Beans,Pulses,14-06-2021,72,109,1066,45,Winter,75,3,1,3
37,Black Beans,Pulses,05-06-2021,80,99,1071,30,Winter,69,2,1,2
37,Black Beans,Pulses,03-06-2021,83,99,1071,25,Sunny,80,3,1,2
37,Black Beans,Pulses,29-05-2021,67,99,1063,41,Sunny,80,2,0,1
37,Black Beans,Pulses,29-05-2021,64,109,1079,45,Rainy,70,3,0,3
37,Black Beans,Pulses,28-05-2021,58,99,1073,33,Sunny,77,1,1,3
37,Black Beans,Pulses,25-05-2021,73,109,1063,45,Winter,65,2,1,3
37,Black Beans,Pulses,17-05-2021,90,99,1066,46,Rainy,72,1,1,2
37,Black Beans,Pulses,17-05-2021,67,99,1068,37,Winter,66,2,0,2
37,Black Beans,Pulses,16-05-2021,65,109,1063,40,Rainy,89,1,0,1
37,Black Beans,Pulses,10-05-2021,77,109,1088,44,Autumn,76,2,1,3
37,Black Beans,Pulses,07-05-2021,85,99,1067,50,Autumn,66,3,1,2
37,Black Beans,Pulses,06-05-2021,82,109,1078,42,Sunny,74,1,0,3
37,Black Beans,Pulses,05-05-2021,71,109,1065,32,Rainy,72,1,0,1
37,Black Beans,Pulses,04-05-2021,75,99,1065,31,Autumn,62,2,0,1
37,Black Beans,Pulses,04-05-2021,84,99,1080,47,Rainy,53,3,1,2
37,Black Beans,Pulses,04-05-2021,75,109,1064,41,Rainy,89,1,0,1
37,Black Beans,Pulses,01-05-2021,71,99,1070,39,Autumn,77,1,1,1
37,Black Beans,Pulses,30-04-2021,73,99,1078,53,Sunny,80,3,0,3
37,Black Beans,Pulses,26-04-2021,73,99,1067,52,Rainy,79,2,1,2
37,Black Beans,Pulses,24-04-2021,62,109,1077,41,Winter,72,3,1,2
37,Black Beans,Pulses,24-04-2021,79,99,1066,44,Sunny,69,2,0,1
37,Black Beans,Pulses,23-04-2021,83,109,1064,43,Winter,70,1,1,2
37,Black Beans,Pulses,20-04-2021,74,109,1065,37,Winter,61,1,0,1
37,Black Beans,Pulses,19-04-2021,84,99,1060,37,Winter,53,2,1,2
37,Black Beans,Pulses,16-04-2021,88,99,1064,44,Winter,83,3,1,1
37,Black Beans,Pulses,16-04-2021,83,109,1065,42,Sunny,89,3,0,1
37,Black Beans,Pulses,14-04-2021,67,99,1068,36,Sunny,65,1,1,2
37,Black Beans,Pulses,06-04-2021,67,109,1076,41,Rainy,74,1,0,1
37,Black Beans,Pulses,05-04-2021,68,99,1089,41,Autumn,78,1,0,1
37,Black Beans,Pulses,05-04-2021,72,99,1073,38,Sunny,65,2,0,3
37,Black Beans,Pulses,03-04-2021,71,109,1077,40,Sunny,71,1,0,2
37,Black Beans,Pulses,01-04-2021,64,109,1072,47,Autumn,59,2,1,1
37,Black Beans,Pulses,25-03-2021,90,109,1055,41,Autumn,73,3,0,3
37,Black Beans,Pulses,24-03-2021,62,99,1065,40,Rainy,86,2,1,3
37,Black Beans,Pulses,22-03-2021,64,99,1076,40,Autumn,61,2,1,2
37,Black Beans,Pulses,22-03-2021,79,99,1079,35,Autumn,58,3,1,3
37,Black Beans,Pulses,20-03-2021,88,99,1076,41,Autumn,71,1,1,3
37,Black Beans,Pulses,19-03-2021,57,109,1072,54,Sunny,66,1,1,3
37,Black Beans,Pulses,18-03-2021,80,109,1060,43,Autumn,56,1,1,3
37,Black Beans,Pulses,17-03-2021,69,99,1058,38,Rainy,70,2,0,2
37,Black Beans,Pulses,14-03-2021,80,99,1078,38,Rainy,80,1,0,3
37,Black Beans,Pulses,10-03-2021,83,99,1072,42,Sunny,63,1,0,2
37,Black Beans,Pulses,07-03-2021,73,99,1078,38,Autumn,85,2,1,2
37,Black Beans,Pulses,06-03-2021,83,109,1064,38,Winter,69,2,1,1
37,Black Beans,Pulses,04-03-2021,79,109,1067,40,Autumn,70,1,0,3
37,Black Beans,Pulses,26-02-2021,68,99,1073,38,Sunny,79,3,1,3
37,Black Beans,Pulses,23-02-2021,72,99,1089,43,Autumn,58,1,0,3
37,Black Beans,Pulses,22-02-2021,65,109,1068,49,Rainy,75,1,0,1
37,Black Beans,Pulses,22-02-2021,79,99,1074,39,Winter,65,3,0,2
37,Black Beans,Pulses,16-02-2021,72,109,1070,45,Autumn,81,1,0,1
37,Black Beans,Pulses,13-02-2021,68,109,1068,37,Rainy,62,3,1,3
37,Black Beans,Pulses,11-02-2021,70,50,1085,38,Winter,58,1,1,2
37,Black Beans,Pulses,07-02-2021,81,99,1086,33,Autumn,73,2,1,3
37,Black Beans,Pulses,05-02-2021,75,99,1065,44,Winter,71,3,1,1
37,Black Beans,Pulses,04-02-2021,69,109,1072,45,Autumn,68,3,0,3
37,Black Beans,Pulses,01-02-2021,71,99,1071,25,Sunny,63,2,1,2
37,Black Beans,Pulses,31-01-2021,76,99,1083,49,Sunny,64,2,0,3
37,Black Beans,Pulses,31-01-2021,77,99,1067,42,Winter,54,2,1,2
37,Black Beans,Pulses,31-01-2021,76,109,1048,50,Autumn,69,2,0,1
37,Black Beans,Pulses,28-01-2021,65,109,1066,40,Rainy,87,2,1,2
37,Black Beans,Pulses,28-01-2021,61,99,1072,36,Sunny,70,3,0,1
37,Black Beans,Pulses,27-01-2021,68,109,1054,45,Winter,79,3,0,1
37,Black Beans,Pulses,25-01-2021,62,99,1071,34,Sunny,72,2,1,2
37,Black Beans,Pulses,23-01-2021,74,109,1065,38,Autumn,57,3,0,3
37,Black Beans,Pulses,21-01-2021,60,109,1080,42,Sunny,71,2,0,2
37,Black Beans,Pulses,18-01-2021,94,109,1084,46,Sunny,77,2,0,2
37,Black Beans,Pulses,14-01-2021,92,109,1065,38,Winter,68,2,0,1
37,Black Beans,Pulses,12-01-2021,63,99,1075,33,Rainy,60,3,1,1
37,Black Beans,Pulses,11-01-2021,70,109,1083,46,Sunny,60,2,0,1
37,Black Beans,Pulses,10-01-2021,59,50,1075,43,Sunny,59,3,0,2
37,Black Beans,Pulses,08-01-2021,72,99,1070,44,Rainy,81,3,1,2
37,Black Beans,Pulses,07-01-2021,78,99,1070,34,Winter,75,1,1,3
37,Black Beans,Pulses,06-01-2021,81,109,1075,37,Winter,75,1,1,2
37,Black Beans,Pulses,01-01-2021,94,99,1077,40,Winter,71,1,0,1
37,Black Beans,Pulses,29-12-2020,73,99,1072,39,Rainy,68,1,0,3
37,Black Beans,Pulses,27-12-2020,77,99,1077,25,Autumn,72,1,1,1
37,Black Beans,Pulses,25-12-2020,79,99,1077,42,Autumn,73,3,1,1
37,Black Beans,Pulses,19-12-2020,81,109,1067,35,Sunny,66,3,1,3
37,Black Beans,Pulses,18-12-2020,80,99,1072,51,Sunny,76,2,1,1
37,Black Beans,Pulses,15-12-2020,74,99,1060,42,Autumn,69,3,0,1
37,Black Beans,Pulses,14-12-2020,65,109,1060,42,Autumn,71,3,0,3
37,Black Beans,Pulses,13-12-2020,69,109,1069,41,Autumn,74,1,0,2
37,Black Beans,Pulses,12-12-2020,73,109,1074,45,Winter,70,2,1,3
37,Black Beans,Pulses,12-12-2020,85,99,1088,33,Sunny,72,1,0,2
37,Black Beans,Pulses,06-12-2020,85,109,1077,39,Sunny,74,1,0,3
37,Black Beans,Pulses,02-12-2020,68,99,1061,30,Winter,65,1,0,3
37,Black Beans,Pulses,01-12-2020,80,99,1086,35,Rainy,65,3,0,1
37,Black Beans,Pulses,01-12-2020,58,109,1089,52,Rainy,79,1,1,3
37,Black Beans,Pulses,30-11-2020,60,99,1061,49,Sunny,74,3,1,2
37,Black Beans,Pulses,29-11-2020,70,99,1065,50,Sunny,66,3,1,3
37,Black Beans,Pulses,29-11-2020,69,99,1060,41,Rainy,63,1,1,1
37,Black Beans,Pulses,28-11-2020,71,99,1068,40,Autumn,67,3,1,1
37,Black Beans,Pulses,27-11-2020,91,99,1086,33,Winter,83,1,0,2
37,Black Beans,Pulses,25-11-2020,86,99,1060,44,Sunny,73,1,0,1
37,Black Beans,Pulses,24-11-2020,71,99,1065,43,Sunny,83,2,1,1
37,Black Beans,Pulses,20-11-2020,79,109,1069,36,Winter,60,2,0,1
37,Black Beans,Pulses,18-11-2020,74,109,1068,40,Winter,47,1,1,3
37,Black Beans,Pulses,17-11-2020,83,99,1077,43,Sunny,67,2,0,3
37,Black Beans,Pulses,13-11-2020,73,99,1071,39,Sunny,74,2,0,2
37,Black Beans,Pulses,11-11-2020,81,99,1075,36,Rainy,64,3,0,3
37,Black Beans,Pulses,08-11-2020,69,109,1078,39,Rainy,68,1,1,3
37,Black Beans,Pulses,05-11-2020,59,109,1060,39,Winter,75,1,0,3
37,Black Beans,Pulses,05-11-2020,80,109,1071,44,Winter,70,1,1,3
37,Black Beans,Pulses,05-11-2020,87,109,1076,35,Winter,63,2,0,1
37,Black Beans,Pulses,03-11-2020,89,99,1067,48,Autumn,67,1,0,1
37,Black Beans,Pulses,31-10-2020,74,99,1079,26,Rainy,71,1,0,1
37,Black Beans,Pulses,31-10-2020,62,99,1060,41,Autumn,74,1,0,2
37,Black Beans,Pulses,30-10-2020,65,99,1062,38,Rainy,72,3,0,1
37,Black Beans,Pulses,29-10-2020,77,109,1082,38,Winter,72,2,1,2
37,Black Beans,Pulses,29-10-2020,66,99,1068,40,Rainy,72,3,0,1
37,Black Beans,Pulses,25-10-2020,77,109,1071,44,Winter,76,3,0,2
37,Black Beans,Pulses,22-10-2020,63,109,1065,36,Sunny,52,3,0,2
37,Black Beans,Pulses,22-10-2020,86,109,1066,28,Autumn,71,2,0,3
37,Black Beans,Pulses,22-10-2020,74,50,1069,48,Winter,72,3,1,1
37,Black Beans,Pulses,18-10-2020,81,109,1059,47,Winter,53,3,0,3
37,Black Beans,Pulses,14-10-2020,72,99,1074,39,Winter,69,3,0,3
37,Black Beans,Pulses,13-10-2020,87,99,1068,47,Rainy,67,2,1,1
37,Black Beans,Pulses,13-10-2020,81,99,1073,43,Rainy,58,3,1,1
37,Black Beans,Pulses,10-10-2020,94,109,1064,35,Sunny,79,1,0,1
37,Black Beans,Pulses,05-10-2020,84,99,1066,40,Autumn,68,1,1,2
37,Black Beans,Pulses,30-09-2020,85,99,1064,40,Rainy,60,3,1,2
37,Black Beans,Pulses,28-09-2020,74,109,1052,41,Sunny,56,2,1,3
37,Black Beans,Pulses,26-09-2020,75,99,1084,40,Sunny,84,2,1,1
37,Black Beans,Pulses,23-09-2020,73,99,1080,39,Sunny,55,3,1,2
37,Black Beans,Pulses,22-09-2020,90,99,1072,45,Autumn,74,3,1,1
37,Black Beans,Pulses,16-09-2020,81,109,1079,43,Sunny,83,3,1,2
37,Black Beans,Pulses,12-09-2020,78,116,1063,49,Sunny,71,1,1,3
37,Black Beans,Pulses,12-09-2020,77,99,1084,38,Sunny,79,2,1,3
37,Black Beans,Pulses,11-09-2020,67,109,1062,37,Sunny,68,2,0,1
37,Black Beans,Pulses,11-09-2020,86,99,1078,30,Rainy,74,1,1,2
37,Black Beans,Pulses,10-09-2020,70,99,1056,31,Sunny,62,3,1,3
37,Black Beans,Pulses,09-09-2020,70,99,1081,48,Winter,92,2,1,2
37,Black Beans,Pulses,08-09-2020,77,51,1071,41,Rainy,68,1,0,2
37,Black Beans,Pulses,08-09-2020,81,99,1083,41,Autumn,65,2,1,3
37,Black Beans,Pulses,03-09-2020,73,109,1065,37,Winter,66,2,1,1
37,Black Beans,Pulses,02-09-2020,91,99,1071,33,Sunny,76,3,1,1
37,Black Beans,Pulses,30-08-2020,86,109,1075,41,Rainy,67,2,0,1
37,Black Beans,Pulses,22-08-2020,80,99,1073,53,Rainy,67,1,1,1
37,Black Beans,Pulses,20-08-2020,85,99,1069,42,Winter,67,3,1,2
37,Black Beans,Pulses,19-08-2020,87,109,1064,42,Rainy,78,3,0,3
37,Black Beans,Pulses,19-08-2020,82,109,1052,38,Winter,81,2,1,3
37,Black Beans,Pulses,18-08-2020,73,109,1074,46,Autumn,62,1,0,1
37,Black Beans,Pulses,17-08-2020,80,99,1072,36,Rainy,83,1,1,2
37,Black Beans,Pulses,14-08-2020,69,99,1093,41,Sunny,64,1,0,2
37,Black Beans,Pulses,12-08-2020,76,99,1073,30,Winter,78,2,0,1
37,Black Beans,Pulses,06-08-2020,72,99,1058,50,Autumn,69,3,1,2
37,Black Beans,Pulses,04-08-2020,82,99,1057,38,Rainy,60,3,1,1
37,Black Beans,Pulses,04-08-2020,75,109,1081,38,Sunny,67,3,1,1
37,Black Beans,Pulses,31-07-2020,91,99,1076,44,Sunny,81,2,0,3
37,Black Beans,Pulses,29-07-2020,68,109,1073,57,Sunny,74,2,0,3
37,Black Beans,Pulses,23-07-2020,78,99,1069,29,Autumn,63,3,1,1
37,Black Beans,Pulses,21-07-2020,61,99,1088,35,Rainy,69,3,0,3
37,Black Beans,Pulses,20-07-2020,104,109,1077,44,Rainy,65,1,0,3
37,Black Beans,Pulses,19-07-2020,88,99,1075,46,Sunny,49,3,1,2
37,Black Beans,Pulses,19-07-2020,67,99,1079,38,Autumn,70,3,1,3
37,Black Beans,Pulses,19-07-2020,80,99,1063,50,Rainy,80,2,1,3
37,Black Beans,Pulses,18-07-2020,90,109,1076,51,Rainy,76,2,1,1
37,Black Beans,Pulses,17-07-2020,68,99,1067,51,Sunny,76,3,0,2
37,Black Beans,Pulses,14-07-2020,73,99,1075,37,Sunny,78,3,0,1
37,Black Beans,Pulses,10-07-2020,62,109,1054,37,Winter,68,1,0,2
37,Black Beans,Pulses,09-07-2020,65,109,1077,34,Rainy,73,3,0,2
37,Black Beans,Pulses,09-07-2020,68,99,1066,42,Rainy,53,1,1,3
37,Black Beans,Pulses,06-07-2020,72,99,1079,38,Autumn,67,2,1,3
37,Black Beans,Pulses,05-07-2020,63,109,1069,29,Winter,59,1,0,3
37,Black Beans,Pulses,04-07-2020,75,109,1073,39,Winter,70,2,0,2
37,Black Beans,Pulses,04-07-2020,71,99,1069,37,Sunny,82,1,0,1
37,Black Beans,Pulses,03-07-2020,74,109,1073,48,Winter,71,3,1,2
37,Black Beans,Pulses,02-07-2020,77,99,1078,42,Autumn,87,3,0,2
37,Black Beans,Pulses,01-07-2020,78,99,1082,42,Rainy,88,1,0,2
37,Black Beans,Pulses,27-06-2020,79,99,1074,57,Autumn,72,1,0,2
37,Black Beans,Pulses,25-06-2020,79,99,1063,46,Autumn,72,2,0,2
37,Black Beans,Pulses,24-06-2020,81,99,1054,41,Sunny,77,1,0,1
37,Black Beans,Pulses,21-06-2020,61,99,1066,43,Sunny,71,1,1,2
37,Black Beans,Pulses,15-06-2020,62,99,1069,33,Rainy,68,1,0,2
37,Black Beans,Pulses,15-06-2020,76,109,1069,42,Autumn,83,2,1,3
37,Black Beans,Pulses,14-06-2020,75,109,1088,52,Autumn,84,2,0,2
37,Black Beans,Pulses,14-06-2020,83,99,1082,33,Autumn,76,1,0,2
37,Black Beans,Pulses,13-06-2020,61,99,1068,32,Rainy,70,3,1,3
37,Black Beans,Pulses,13-06-2020,83,99,1069,41,Sunny,67,2,0,3
37,Black Beans,Pulses,12-06-2020,68,109,1075,42,Rainy,77,2,1,3
37,Black Beans,Pulses,10-06-2020,77,99,1072,27,Rainy,88,2,0,3
37,Black Beans,Pulses,10-06-2020,88,109,1069,34,Rainy,72,1,0,3
37,Black Beans,Pulses,09-06-2020,70,99,1063,40,Autumn,70,1,1,2
37,Black Beans,Pulses,09-06-2020,65,99,1071,41,Winter,76,1,0,1
37,Black Beans,Pulses,06-06-2020,83,99,1087,30,Autumn,66,1,0,3
37,Black Beans,Pulses,05-06-2020,84,99,1063,32,Autumn,88,3,0,2
37,Black Beans,Pulses,04-06-2020,75,99,1070,41,Rainy,71,1,1,1
37,Black Beans,Pulses,01-06-2020,68,99,1066,46,Sunny,72,2,0,2
37,Black Beans,Pulses,30-05-2020,76,109,1065,38,Winter,76,3,0,3
37,Black Beans,Pulses,29-05-2020,72,99,1071,42,Rainy,82,3,1,2
37,Black Beans,Pulses,28-05-2020,63,99,1072,42,Rainy,80,3,1,2
37,Black Beans,Pulses,26-05-2020,87,99,1064,51,Autumn,65,2,1,3
37,Black Beans,Pulses,24-05-2020,68,99,1081,36,Winter,81,3,0,2
37,Black Beans,Pulses,18-05-2020,78,50,1073,47,Sunny,80,2,0,1
37,Black Beans,Pulses,17-05-2020,70,109,1075,50,Autumn,91,2,1,2
37,Black Beans,Pulses,16-05-2020,76,109,1050,37,Autumn,79,3,0,2
37,Black Beans,Pulses,12-05-2020,61,99,1070,47,Autumn,71,3,0,2
37,Black Beans,Pulses,09-05-2020,73,109,1068,40,Rainy,78,1,1,1
37,Black Beans,Pulses,08-05-2020,81,109,1070,38,Autumn,64,3,0,3
37,Black Beans,Pulses,07-05-2020,83,99,1073,38,Winter,71,3,0,2
37,Black Beans,Pulses,07-05-2020,73,99,1064,42,Winter,89,2,0,2
37,Black Beans,Pulses,06-05-2020,62,99,1070,43,Winter,76,2,0,1
37,Black Beans,Pulses,04-05-2020,90,109,1079,41,Autumn,84,3,1,2
37,Black Beans,Pulses,03-05-2020,86,99,1074,27,Winter,72,2,0,3
37,Black Beans,Pulses,01-05-2020,62,99,1068,38,Rainy,73,3,1,2
37,Black Beans,Pulses,30-04-2020,60,99,1074,46,Autumn,76,2,0,3
37,Black Beans,Pulses,30-04-2020,79,99,1078,37,Winter,86,2,1,3
37,Black Beans,Pulses,29-04-2020,76,109,1091,40,Sunny,86,2,1,3
37,Black Beans,Pulses,28-04-2020,80,99,1068,33,Winter,76,2,0,1
37,Black Beans,Pulses,27-04-2020,60,99,1064,49,Winter,76,3,1,3
37,Black Beans,Pulses,21-04-2020,79,109,1078,45,Winter,84,1,0,3
37,Black Beans,Pulses,20-04-2020,74,99,1063,42,Sunny,87,2,1,2
37,Black Beans,Pulses,18-04-2020,68,109,1060,53,Rainy,78,3,1,1
37,Black Beans,Pulses,14-04-2020,72,109,1075,48,Autumn,66,1,1,2
37,Black Beans,Pulses,12-04-2020,75,99,1072,44,Sunny,74,3,1,1
37,Black Beans,Pulses,10-04-2020,68,40,1067,43,Winter,75,3,1,3
37,Black Beans,Pulses,02-04-2020,63,109,1074,34,Autumn,69,3,0,1
37,Black Beans,Pulses,25-03-2020,81,109,1075,40,Autumn,62,2,0,1
37,Black Beans,Pulses,22-03-2020,86,109,1068,40,Autumn,68,2,1,1
37,Black Beans,Pulses,15-03-2020,68,99,1069,42,Autumn,75,1,0,3
37,Black Beans,Pulses,13-03-2020,74,109,1075,39,Rainy,71,2,0,1
37,Black Beans,Pulses,11-03-2020,79,99,1084,42,Rainy,68,1,0,3
37,Black Beans,Pulses,07-03-2020,59,109,1066,42,Autumn,66,3,0,1
37,Black Beans,Pulses,06-03-2020,73,99,1063,46,Autumn,64,1,1,3
37,Black Beans,Pulses,02-03-2020,78,99,1065,39,Sunny,68,1,1,2
37,Black Beans,Pulses,01-03-2020,83,99,1083,47,Sunny,64,3,1,1
37,Black Beans,Pulses,26-02-2020,75,99,1071,41,Rainy,91,3,0,3
37,Black Beans,Pulses,26-02-2020,77,109,1064,38,Sunny,74,1,1,2
37,Black Beans,Pulses,25-02-2020,76,99,1069,39,Autumn,48,2,1,2
37,Black Beans,Pulses,23-02-2020,63,99,1063,46,Rainy,79,3,0,1
37,Black Beans,Pulses,23-02-2020,75,99,1068,39,Winter,67,3,0,3
37,Black Beans,Pulses,21-02-2020,92,99,1076,51,Rainy,68,3,1,3
37,Black Beans,Pulses,20-02-2020,72,99,1069,45,Winter,79,1,1,3
37,Black Beans,Pulses,19-02-2020,73,99,1077,45,Winter,59,3,1,1
37,Black Beans,Pulses,13-02-2020,81,109,1066,45,Autumn,70,1,1,1
37,Black Beans,Pulses,11-02-2020,68,109,1073,45,Sunny,61,1,1,2
37,Black Beans,Pulses,11-02-2020,73,99,1067,34,Rainy,91,3,0,2
37,Black Beans,Pulses,10-02-2020,84,109,1082,37,Sunny,61,3,1,1
37,Black Beans,Pulses,06-02-2020,66,99,1065,42,Autumn,59,1,1,2
37,Black Beans,Pulses,29-01-2020,70,109,1057,54,Sunny,68,3,1,3
37,Black Beans,Pulses,29-01-2020,76,99,1065,45,Rainy,56,3,0,3
37,Black Beans,Pulses,28-01-2020,76,109,1063,40,Sunny,88,1,0,3
37,Black Beans,Pulses,19-01-2020,54,109,1069,43,Rainy,86,1,0,3
37,Black Beans,Pulses,10-01-2020,72,109,1066,38,Autumn,72,1,0,1
37,Black Beans,Pulses,06-01-2020,89,109,1069,36,Sunny,80,1,0,3
37,Black Beans,Pulses,02-01-2020,69,109,1073,33,Autumn,66,2,1,1
37,Black Beans,Pulses,01-01-2020,78,109,1067,42,Rainy,67,3,0,2
37,Black Beans,Pulses,30-12-2019,72,99,1069,46,Rainy,78,3,1,3
37,Black Beans,Pulses,29-12-2019,54,99,1072,37,Sunny,77,1,1,1
37,Black Beans,Pulses,28-12-2019,65,99,1087,45,Winter,78,2,1,1
37,Black Beans,Pulses,27-12-2019,70,99,1067,36,Winter,56,1,1,1
37,Black Beans,Pulses,26-12-2019,66,99,1076,48,Sunny,102,1,0,1
37,Black Beans,Pulses,24-12-2019,69,99,1075,45,Sunny,79,1,1,2
37,Black Beans,Pulses,23-12-2019,70,99,1063,33,Winter,85,1,0,2
37,Black Beans,Pulses,23-12-2019,65,109,1092,33,Autumn,76,2,0,1
37,Black Beans,Pulses,14-12-2019,78,99,1072,47,Sunny,65,1,0,1
37,Black Beans,Pulses,08-12-2019,72,99,1077,37,Rainy,65,3,1,1
37,Black Beans,Pulses,06-12-2019,80,99,1079,38,Autumn,76,3,0,2
37,Black Beans,Pulses,06-12-2019,90,109,1074,40,Autumn,66,2,0,1
37,Black Beans,Pulses,04-12-2019,71,109,1067,32,Autumn,83,1,0,1
37,Black Beans,Pulses,04-12-2019,69,99,1072,48,Sunny,72,2,0,2
37,Black Beans,Pulses,02-12-2019,68,109,1067,40,Sunny,71,1,1,3
37,Black Beans,Pulses,01-12-2019,86,109,1078,40,Rainy,78,1,1,1
37,Black Beans,Pulses,28-11-2019,86,109,1055,45,Sunny,75,2,0,3
37,Black Beans,Pulses,27-11-2019,69,109,1072,36,Autumn,65,1,0,1
37,Black Beans,Pulses,22-11-2019,65,99,1077,39,Sunny,78,1,0,3
37,Black Beans,Pulses,21-11-2019,66,109,1074,37,Winter,74,3,1,2
37,Black Beans,Pulses,18-11-2019,101,99,1072,39,Winter,70,2,1,2
37,Black Beans,Pulses,17-11-2019,65,109,1071,35,Autumn,70,1,0,1
37,Black Beans,Pulses,16-11-2019,59,99,1073,42,Autumn,69,1,1,2
37,Black Beans,Pulses,14-11-2019,67,99,1068,41,Sunny,58,1,0,2
37,Black Beans,Pulses,13-11-2019,73,109,1068,40,Winter,71,1,0,1
37,Black Beans,Pulses,11-11-2019,76,109,1073,37,Rainy,72,3,1,3
37,Black Beans,Pulses,09-11-2019,79,99,1068,42,Winter,72,1,1,1
37,Black Beans,Pulses,08-11-2019,70,99,1063,41,Sunny,61,2,0,3
37,Black Beans,Pulses,06-11-2019,67,99,1067,46,Autumn,68,1,1,3
37,Black Beans,Pulses,31-10-2019,74,99,1071,46,Sunny,63,3,0,3
37,Black Beans,Pulses,29-10-2019,72,99,1082,48,Sunny,76,3,1,1
37,Black Beans,Pulses,28-10-2019,86,109,1071,47,Autumn,71,2,0,3
37,Black Beans,Pulses,28-10-2019,85,99,1071,43,Autumn,67,3,0,1
37,Black Beans,Pulses,28-10-2019,53,109,1072,46,Rainy,67,1,1,1
37,Black Beans,Pulses,27-10-2019,77,99,1075,31,Winter,68,3,0,1
37,Black Beans,Pulses,27-10-2019,73,99,1071,37,Winter,75,2,0,1
37,Black Beans,Pulses,19-10-2019,69,109,1075,42,Sunny,73,3,1,1
37,Black Beans,Pulses,17-10-2019,83,109,1067,32,Winter,61,1,0,1
37,Black Beans,Pulses,16-10-2019,59,99,1067,42,Autumn,73,1,1,1
37,Black Beans,Pulses,15-10-2019,65,109,1076,41,Rainy,76,1,0,2
37,Black Beans,Pulses,08-10-2019,78,99,1073,36,Sunny,70,3,1,2
37,Black Beans,Pulses,08-10-2019,77,109,1084,29,Winter,67,2,1,2
37,Black Beans,Pulses,07-10-2019,72,99,1069,41,Rainy,87,3,0,2
37,Black Beans,Pulses,05-10-2019,62,99,1080,32,Winter,65,3,0,3
37,Black Beans,Pulses,27-09-2019,65,99,1068,38,Autumn,77,2,0,3
37,Black Beans,Pulses,26-09-2019,75,109,1064,34,Autumn,84,1,0,3
37,Black Beans,Pulses,24-09-2019,62,99,1082,44,Sunny,87,2,0,3
37,Black Beans,Pulses,20-09-2019,77,109,1079,41,Winter,78,2,1,2
37,Black Beans,Pulses,20-09-2019,82,99,1075,40,Winter,81,3,1,2
37,Black Beans,Pulses,12-09-2019,73,99,1081,44,Sunny,68,3,1,2
37,Black Beans,Pulses,12-09-2019,58,99,1074,38,Winter,58,2,1,1
37,Black Beans,Pulses,11-09-2019,76,109,1082,40,Sunny,69,2,0,2
37,Black Beans,Pulses,09-09-2019,68,109,1061,42,Sunny,69,3,0,1
