Item_ID,Item_Name,Category,Date,Last_Month_Sales,Capacity,Last_Year_Sales,Weather,Predicted_Sales,City_Tier,Outlet,On_promotion
2,Carrot,Vegetables,10-05-2023,124,371,3568,Sunny,136,3,3,0
5,Grapes,Fruits,14-03-2024,106,645,2095,Snowy,112,1,2,0
19,Butter,Dairy,15-09-2023,186,511,2225,Snowy,196,1,3,0
12,Pepper,Vegetables,28-08-2023,408,759,4343,Sunny,413,3,3,0
13,Soda,Beverages,08-09-2023,182,754,4192,Sunny,158,2,3,1
9,Cherry,Fruits,14-10-2023,189,295,2302,Sunny,187,1,2,1
9,Cherry,Fruits,06-10-2023,282,247,2086,Cloudy,274,3,1,1
6,Milk,Dairy,09-01-2024,176,728,3022,Snowy,176,1,2,0
8,Apple,Fruits,26-07-2023,114,844,4029,Rainy,111,2,2,0
20,Tomato,Vegetables,30-12-2023,461,994,2893,Cloudy,465,2,2,1
10,Orange,Fruits,02-06-2023,164,923,2828,Rainy,172,1,3,0
9,Cherry,Fruits,06-10-2023,341,370,1869,Rainy,322,3,3,1
6,Milk,Dairy,15-04-2024,141,834,1439,Cloudy,162,3,1,1
11,Coffee,Beverages,06-10-2023,110,578,3574,Cloudy,101,1,2,0
3,Beer,Beverages,13-04-2024,141,349,3376,Rainy,144,2,3,0
7,Cucumber,Vegetables,30-09-2023,257,541,4357,Sunny,263,3,2,0
3,Beer,Beverages,03-01-2024,254,706,2560,Cloudy,216,2,1,0
15,Yogurt,Dairy,07-06-2023,329,415,2472,Sunny,321,2,2,0
13,Soda,Beverages,14-09-2023,493,804,2471,Windy,539,2,2,1
6,Milk,Dairy,09-02-2024,211,736,2822,Windy,167,1,1,1
19,Butter,Dairy,15-11-2023,162,792,2137,Windy,114,2,1,0
9,Cherry,Fruits,31-01-2024,119,973,1545,Rainy,128,3,1,1
6,Milk,Dairy,09-06-2023,493,579,4938,Cloudy,555,2,1,1
4,Juice,Beverages,23-11-2023,243,488,4980,Sunny,257,2,3,0
15,Yogurt,Dairy,22-02-2024,333,872,4395,Rainy,369,2,1,0
6,Milk,Dairy,12-06-2023,409,539,4049,Rainy,361,3,2,1
4,Juice,Beverages,02-05-2023,364,758,4366,Rainy,357,1,3,0
11,Coffee,Beverages,13-07-2023,338,922,1222,Windy,334,1,2,0
11,Coffee,Beverages,27-09-2023,242,415,1684,Sunny,255,3,3,1
19,Butter,Dairy,28-06-2023,487,981,4810,Windy,441,2,2,1
16,Cheese,Dairy,01-11-2023,211,862,2505,Snowy,258,3,3,0
2,Carrot,Vegetables,12-05-2023,427,727,2270,Sunny,408,3,2,1
19,Butter,Dairy,29-07-2023,298,378,1853,Sunny,292,3,2,1
8,Apple,Fruits,26-09-2023,415,905,2510,Rainy,387,1,1,1
18,Banana,Fruits,04-04-2024,330,282,2398,Cloudy,335,2,2,0
12,Pepper,Vegetables,29-03-2024,281,750,4102,Windy,319,1,3,0
6,Milk,Dairy,21-09-2023,243,462,3769,Rainy,231,1,2,0
1,Cream,Dairy,11-02-2024,287,309,4954,Snowy,259,3,2,1
11,Coffee,Beverages,04-08-2023,247,747,4275,Windy,281,3,1,1
16,Cheese,Dairy,07-02-2024,435,931,3751,Windy,391,3,3,1
18,Banana,Fruits,04-06-2023,354,638,2522,Snowy,295,2,3,0
8,Apple,Fruits,26-12-2023,434,593,3057,Snowy,447,2,3,1
16,Cheese,Dairy,20-03-2024,488,554,1671,Windy,498,3,2,0
6,Milk,Dairy,15-01-2024,153,662,1596,Sunny,136,3,2,0
4,Juice,Beverages,26-09-2023,107,542,4346,Rainy,105,1,2,0
9,Cherry,Fruits,24-10-2023,481,464,4450,Cloudy,561,3,1,1
15,Yogurt,Dairy,30-03-2024,193,442,3804,Cloudy,167,1,3,0
7,Cucumber,Vegetables,04-04-2024,247,312,2133,Cloudy,250,3,1,1
10,Orange,Fruits,02-04-2024,356,467,2043,Sunny,413,1,2,1
16,Cheese,Dairy,11-05-2023,475,458,1941,Snowy,585,2,3,1
18,Banana,Fruits,07-01-2024,360,711,2850,Sunny,420,1,2,0
11,Coffee,Beverages,18-01-2024,210,935,1056,Snowy,201,2,3,1
9,Cherry,Fruits,04-03-2024,287,856,1460,Snowy,339,2,3,0
5,Grapes,Fruits,11-04-2024,132,927,1050,Cloudy,149,1,1,1
14,Water,Beverages,23-11-2023,186,941,4413,Rainy,176,3,2,0
20,Tomato,Vegetables,12-01-2024,202,966,4700,Rainy,152,3,1,0
7,Cucumber,Vegetables,18-11-2023,447,978,4446,Rainy,359,2,1,1
11,Coffee,Beverages,25-01-2024,166,600,2577,Sunny,170,3,1,1
3,Beer,Beverages,22-12-2023,436,872,3507,Rainy,450,3,1,1
5,Grapes,Fruits,21-11-2023,181,451,1683,Rainy,212,2,1,0
9,Cherry,Fruits,01-10-2023,486,535,4691,Snowy,562,3,2,0
12,Pepper,Vegetables,15-02-2024,492,738,4414,Snowy,485,3,2,0
14,Water,Beverages,01-11-2023,401,290,1210,Cloudy,425,2,3,1
10,Orange,Fruits,22-10-2023,463,820,4908,Windy,366,2,1,1
3,Beer,Beverages,22-03-2024,403,874,2381,Sunny,378,3,3,0
3,Beer,Beverages,24-03-2024,431,779,4823,Sunny,424,3,3,1
18,Banana,Fruits,18-03-2024,124,295,3142,Snowy,105,3,1,1
17,Potato,Vegetables,01-04-2024,267,494,4644,Sunny,267,3,3,0
18,Banana,Fruits,12-10-2023,148,583,3098,Snowy,139,3,3,0
15,Yogurt,Dairy,25-09-2023,406,867,3130,Rainy,378,1,2,0
2,Carrot,Vegetables,03-10-2023,138,692,1833,Snowy,126,3,1,1
2,Carrot,Vegetables,09-06-2023,339,559,2440,Cloudy,308,1,2,0
19,Butter,Dairy,25-08-2023,342,801,2867,Cloudy,366,3,2,0
2,Carrot,Vegetables,12-05-2023,290,601,2750,Sunny,298,3,3,0
6,Milk,Dairy,18-01-2024,462,880,4336,Rainy,549,1,1,0
3,Beer,Beverages,03-01-2024,114,458,3802,Rainy,138,2,1,1
4,Juice,Beverages,15-04-2024,301,670,4423,Snowy,318,3,2,1
7,Cucumber,Vegetables,01-03-2024,273,368,1408,Sunny,287,1,1,1
6,Milk,Dairy,17-11-2023,249,244,1072,Rainy,277,2,3,0
18,Banana,Fruits,20-04-2024,337,330,2185,Windy,329,3,3,0
4,Juice,Beverages,19-05-2023,189,762,2576,Cloudy,190,2,1,1
18,Banana,Fruits,21-02-2024,437,913,2137,Sunny,402,3,2,1
5,Grapes,Fruits,03-02-2024,175,658,4485,Sunny,162,3,1,0
6,Milk,Dairy,29-04-2024,188,984,2422,Cloudy,184,3,2,1
16,Cheese,Dairy,05-03-2024,338,800,3413,Cloudy,375,3,3,0
16,Cheese,Dairy,22-01-2024,199,762,1577,Windy,186,3,3,1
6,Milk,Dairy,08-11-2023,380,968,2442,Sunny,352,3,2,1
6,Milk,Dairy,15-07-2023,152,913,4935,Sunny,159,3,3,0
16,Cheese,Dairy,30-12-2023,204,865,2989,Rainy,228,3,1,0
10,Orange,Fruits,21-11-2023,280,978,4739,Windy,252,2,1,0
4,Juice,Beverages,05-08-2023,221,768,3694,Windy,257,1,1,0
5,Grapes,Fruits,24-12-2023,232,231,2114,Cloudy,224,1,1,1
2,Carrot,Vegetables,29-11-2023,359,907,2812,Sunny,330,2,3,1
20,Tomato,Vegetables,06-12-2023,381,748,1102,Windy,383,1,3,1
11,Coffee,Beverages,29-03-2024,437,395,3372,Sunny,411,1,3,1
1,Cream,Dairy,03-09-2023,149,851,3474,Rainy,149,1,3,0
17,Potato,Vegetables,30-06-2023,309,804,2197,Windy,314,1,3,0
20,Tomato,Vegetables,29-11-2023,429,326,4157,Rainy,418,1,2,1
17,Potato,Vegetables,25-07-2023,359,213,1631,Rainy,376,2,3,1
10,Orange,Fruits,26-07-2023,132,898,2025,Rainy,139,3,2,0
4,Juice,Beverages,16-07-2023,362,209,1585,Cloudy,406,1,2,0
15,Yogurt,Dairy,17-06-2023,103,356,1926,Rainy,102,2,1,0
20,Tomato,Vegetables,30-05-2023,362,480,3765,Sunny,372,1,1,0
13,Soda,Beverages,18-02-2024,264,492,2524,Rainy,229,3,1,1
1,Cream,Dairy,20-04-2024,184,332,1697,Snowy,176,1,1,0
1,Cream,Dairy,16-09-2023,180,709,4111,Rainy,160,2,3,0
18,Banana,Fruits,13-03-2024,247,730,3296,Cloudy,269,2,1,1
8,Apple,Fruits,31-12-2023,447,710,1733,Rainy,447,1,1,1
5,Grapes,Fruits,01-07-2023,299,852,4303,Windy,288,1,3,1
12,Pepper,Vegetables,25-03-2024,333,805,3982,Cloudy,334,1,3,1
3,Beer,Beverages,07-12-2023,158,468,4202,Rainy,154,3,2,0
18,Banana,Fruits,05-07-2023,254,266,3078,Snowy,241,2,1,0
12,Pepper,Vegetables,17-07-2023,197,766,4700,Sunny,186,2,1,0
1,Cream,Dairy,13-06-2023,175,867,2031,Sunny,159,1,3,1
16,Cheese,Dairy,02-03-2024,344,369,3311,Snowy,343,2,1,1
7,Cucumber,Vegetables,09-02-2024,328,569,2898,Cloudy,394,2,3,1
11,Coffee,Beverages,27-09-2023,422,634,4218,Snowy,326,2,2,0
11,Coffee,Beverages,26-07-2023,302,816,3271,Rainy,308,3,1,0
8,Apple,Fruits,27-03-2024,118,452,1253,Cloudy,120,2,3,0
11,Coffee,Beverages,02-02-2024,315,754,1781,Rainy,295,1,3,0
19,Butter,Dairy,17-12-2023,468,447,4575,Sunny,513,3,2,1
11,Coffee,Beverages,29-06-2023,253,287,4999,Snowy,271,3,1,0
20,Tomato,Vegetables,22-07-2023,396,645,3380,Snowy,352,3,2,0
1,Cream,Dairy,22-03-2024,354,560,4442,Windy,354,3,2,0
18,Banana,Fruits,19-04-2024,160,453,3988,Rainy,145,2,3,1
11,Coffee,Beverages,25-02-2024,177,411,2198,Rainy,204,3,1,0
9,Cherry,Fruits,25-04-2024,202,379,1166,Rainy,195,3,3,1
3,Beer,Beverages,30-10-2023,434,558,1032,Snowy,467,2,1,1
7,Cucumber,Vegetables,28-12-2023,470,643,1760,Windy,469,3,3,1
15,Yogurt,Dairy,21-06-2023,468,216,3289,Rainy,393,2,3,0
8,Apple,Fruits,10-07-2023,485,594,1105,Sunny,455,1,2,0
8,Apple,Fruits,11-10-2023,209,329,1877,Windy,189,1,2,1
20,Tomato,Vegetables,02-07-2023,316,603,2336,Windy,305,1,3,0
8,Apple,Fruits,07-09-2023,423,855,4148,Snowy,475,2,3,1
6,Milk,Dairy,22-04-2024,464,465,1906,Cloudy,473,1,2,0
6,Milk,Dairy,18-02-2024,243,334,3214,Rainy,241,1,3,1
15,Yogurt,Dairy,31-07-2023,104,875,3136,Rainy,119,1,1,0
1,Cream,Dairy,25-07-2023,377,753,1201,Rainy,363,1,1,0
3,Beer,Beverages,25-11-2023,160,502,2272,Windy,193,2,1,1
5,Grapes,Fruits,02-11-2023,428,422,3226,Rainy,420,3,2,1
17,Potato,Vegetables,01-09-2023,140,741,3611,Snowy,133,3,2,0
4,Juice,Beverages,11-10-2023,352,541,2723,Rainy,401,2,3,0
3,Beer,Beverages,14-04-2024,139,677,3798,Snowy,143,1,2,0
16,Cheese,Dairy,03-08-2023,138,642,4644,Windy,131,3,2,1
18,Banana,Fruits,26-08-2023,239,924,1112,Windy,224,3,1,0
8,Apple,Fruits,10-09-2023,292,990,3489,Cloudy,329,3,3,0
6,Milk,Dairy,16-04-2024,474,699,3114,Sunny,428,3,3,0
1,Cream,Dairy,22-07-2023,287,522,4364,Rainy,284,1,1,1
18,Banana,Fruits,16-01-2024,318,307,3754,Windy,316,3,1,1
3,Beer,Beverages,31-01-2024,423,706,1563,Sunny,452,2,2,0
11,Coffee,Beverages,27-01-2024,144,920,4675,Cloudy,160,3,1,0
1,Cream,Dairy,02-11-2023,297,378,1079,Windy,318,3,1,0
19,Butter,Dairy,24-04-2024,123,958,1176,Sunny,124,2,3,1
2,Carrot,Vegetables,22-08-2023,359,660,3509,Cloudy,302,3,3,0
20,Tomato,Vegetables,28-12-2023,354,363,3395,Snowy,373,1,3,0
18,Banana,Fruits,03-08-2023,201,622,2192,Snowy,221,3,1,0
12,Pepper,Vegetables,27-12-2023,105,365,3245,Sunny,116,1,3,0
14,Water,Beverages,19-12-2023,111,938,4071,Windy,110,2,2,0
7,Cucumber,Vegetables,23-02-2024,237,284,3559,Cloudy,222,1,1,0
1,Cream,Dairy,11-09-2023,361,209,1868,Cloudy,336,2,3,0
2,Carrot,Vegetables,05-03-2024,221,813,1924,Sunny,230,1,3,0
12,Pepper,Vegetables,30-05-2023,374,738,2966,Cloudy,307,3,1,1
12,Pepper,Vegetables,22-06-2023,135,548,2798,Rainy,118,3,2,1
6,Milk,Dairy,31-01-2024,291,368,4315,Snowy,298,2,3,1
14,Water,Beverages,02-11-2023,274,330,2361,Snowy,259,2,2,0
19,Butter,Dairy,30-11-2023,371,911,4285,Cloudy,349,2,1,0
7,Cucumber,Vegetables,10-11-2023,281,777,3644,Windy,268,3,3,0
13,Soda,Beverages,21-09-2023,340,820,3277,Cloudy,311,2,1,1
18,Banana,Fruits,21-09-2023,380,852,2069,Windy,391,2,2,0
17,Potato,Vegetables,30-09-2023,360,820,2326,Rainy,305,1,3,0
11,Coffee,Beverages,19-02-2024,448,758,1238,Sunny,464,2,3,0
11,Coffee,Beverages,17-05-2023,126,253,3800,Windy,136,3,2,1
3,Beer,Beverages,09-11-2023,241,697,4238,Cloudy,243,3,1,1
12,Pepper,Vegetables,31-08-2023,444,559,1012,Windy,402,3,1,1
5,Grapes,Fruits,12-02-2024,381,861,4172,Windy,399,3,1,0
18,Banana,Fruits,02-09-2023,288,969,4242,Windy,296,3,3,0
14,Water,Beverages,01-05-2023,349,595,1659,Cloudy,329,1,3,0
19,Butter,Dairy,22-01-2024,133,923,3608,Snowy,141,2,3,0
11,Coffee,Beverages,12-12-2023,407,625,4898,Cloudy,431,1,1,1
5,Grapes,Fruits,25-05-2023,419,684,1786,Windy,471,2,3,1
5,Grapes,Fruits,03-04-2024,462,319,4960,Rainy,476,2,2,0
7,Cucumber,Vegetables,07-03-2024,119,894,4481,Cloudy,126,1,3,0
16,Cheese,Dairy,21-11-2023,207,417,4129,Cloudy,187,2,1,0
13,Soda,Beverages,22-12-2023,490,792,2410,Snowy,502,3,1,1
6,Milk,Dairy,20-11-2023,330,925,4282,Rainy,346,3,1,0
5,Grapes,Fruits,02-02-2024,484,378,2395,Windy,537,2,2,1
7,Cucumber,Vegetables,20-01-2024,236,446,4138,Cloudy,210,2,1,0
19,Butter,Dairy,15-10-2023,338,498,2867,Snowy,317,3,2,0
14,Water,Beverages,20-03-2024,362,231,2969,Rainy,356,3,2,0
14,Water,Beverages,08-05-2023,430,466,2406,Windy,392,3,3,1
17,Potato,Vegetables,11-11-2023,439,702,2810,Rainy,452,3,1,0
17,Potato,Vegetables,22-02-2024,405,315,4147,Cloudy,528,3,2,0
17,Potato,Vegetables,19-12-2023,478,312,4574,Sunny,484,1,1,1
15,Yogurt,Dairy,13-11-2023,197,908,3549,Rainy,167,1,2,1
15,Yogurt,Dairy,20-08-2023,289,278,2867,Rainy,281,2,3,0
16,Cheese,Dairy,25-09-2023,259,840,4767,Windy,207,2,1,0
12,Pepper,Vegetables,11-06-2023,430,422,3397,Sunny,464,1,2,0
17,Potato,Vegetables,27-04-2024,162,872,3368,Snowy,184,1,3,1
4,Juice,Beverages,21-06-2023,299,691,4373,Sunny,296,3,1,0
20,Tomato,Vegetables,13-09-2023,123,447,4426,Snowy,125,2,1,1
8,Apple,Fruits,22-07-2023,214,753,2338,Cloudy,231,1,1,0
4,Juice,Beverages,12-03-2024,252,741,4828,Sunny,292,3,2,0
1,Cream,Dairy,10-12-2023,206,491,3890,Sunny,199,2,2,0
4,Juice,Beverages,31-05-2023,473,878,4463,Rainy,559,1,3,1
17,Potato,Vegetables,13-09-2023,121,691,4623,Cloudy,119,3,1,0
20,Tomato,Vegetables,10-03-2024,203,777,2968,Windy,182,1,1,0
1,Cream,Dairy,12-01-2024,147,516,1549,Sunny,161,3,1,1
10,Orange,Fruits,07-09-2023,253,459,4229,Cloudy,291,1,1,0
8,Apple,Fruits,29-03-2024,187,872,1134,Snowy,183,2,3,1
18,Banana,Fruits,15-07-2023,146,462,3962,Windy,163,1,2,0
16,Cheese,Dairy,11-03-2024,379,374,4091,Rainy,378,1,1,1
15,Yogurt,Dairy,12-01-2024,245,554,2358,Rainy,221,2,3,0
7,Cucumber,Vegetables,04-01-2024,116,716,1152,Windy,133,3,1,1
9,Cherry,Fruits,31-01-2024,328,584,2314,Sunny,347,3,1,1
6,Milk,Dairy,16-08-2023,382,750,2920,Sunny,318,3,3,0
16,Cheese,Dairy,03-08-2023,365,707,1226,Cloudy,388,1,1,0
5,Grapes,Fruits,28-06-2023,422,991,4285,Cloudy,446,2,3,0
10,Orange,Fruits,29-11-2023,231,332,3941,Snowy,287,1,3,0
12,Pepper,Vegetables,07-06-2023,123,836,3420,Rainy,138,3,3,0
11,Coffee,Beverages,01-08-2023,308,284,4356,Snowy,307,1,3,1
1,Cream,Dairy,10-04-2024,156,673,1025,Windy,107,2,1,1
11,Coffee,Beverages,04-10-2023,209,851,1771,Windy,229,1,3,1
18,Banana,Fruits,10-08-2023,390,911,2733,Cloudy,366,3,1,1
17,Potato,Vegetables,20-10-2023,370,479,3367,Snowy,341,2,2,1
14,Water,Beverages,19-09-2023,341,527,2637,Windy,338,2,3,0
7,Cucumber,Vegetables,20-06-2023,418,715,2720,Rainy,390,1,2,1
20,Tomato,Vegetables,16-10-2023,136,323,4426,Windy,124,3,1,0
2,Carrot,Vegetables,04-12-2023,246,739,2960,Rainy,248,3,2,1
14,Water,Beverages,20-09-2023,302,761,4716,Snowy,323,3,3,0
18,Banana,Fruits,22-11-2023,481,455,4870,Cloudy,448,1,3,0
7,Cucumber,Vegetables,26-01-2024,192,509,2291,Sunny,194,1,1,1
1,Cream,Dairy,12-02-2024,423,884,2145,Rainy,450,1,2,1
15,Yogurt,Dairy,30-01-2024,321,227,3357,Rainy,323,1,1,1
3,Beer,Beverages,18-10-2023,128,938,3935,Snowy,117,3,2,0
16,Cheese,Dairy,27-06-2023,316,489,3213,Rainy,264,1,2,1
10,Orange,Fruits,01-04-2024,233,893,4635,Cloudy,219,3,1,0
9,Cherry,Fruits,15-07-2023,207,721,4602,Windy,242,1,2,1
17,Potato,Vegetables,20-05-2023,273,517,2366,Rainy,275,2,3,0
12,Pepper,Vegetables,08-11-2023,451,837,4459,Windy,416,3,3,1
19,Butter,Dairy,05-03-2024,160,806,4709,Sunny,162,1,2,0
15,Yogurt,Dairy,07-06-2023,285,344,4267,Rainy,253,1,2,1
14,Water,Beverages,27-06-2023,350,309,2369,Cloudy,356,3,3,1
17,Potato,Vegetables,02-05-2023,435,917,4927,Cloudy,423,2,2,0
5,Grapes,Fruits,09-06-2023,382,841,4707,Windy,426,1,1,1
2,Carrot,Vegetables,24-04-2024,488,495,3033,Windy,444,1,3,1
17,Potato,Vegetables,17-11-2023,285,560,3155,Snowy,298,3,1,0
15,Yogurt,Dairy,15-03-2024,147,260,4747,Windy,143,1,3,0
17,Potato,Vegetables,05-06-2023,461,613,2009,Sunny,492,1,3,0
16,Cheese,Dairy,01-03-2024,242,402,2458,Rainy,230,2,3,1
20,Tomato,Vegetables,03-12-2023,277,327,1039,Snowy,305,2,3,1
2,Carrot,Vegetables,14-05-2023,353,439,4704,Snowy,332,2,3,0
4,Juice,Beverages,29-09-2023,117,735,2684,Snowy,118,2,1,1
5,Grapes,Fruits,12-12-2023,259,568,1548,Sunny,273,3,2,1
8,Apple,Fruits,24-01-2024,269,214,1903,Sunny,266,2,2,1
8,Apple,Fruits,07-05-2023,139,476,2305,Snowy,95,3,3,1
9,Cherry,Fruits,22-07-2023,396,332,3627,Cloudy,394,2,3,1
15,Yogurt,Dairy,22-01-2024,465,236,2360,Windy,519,1,1,0
19,Butter,Dairy,19-08-2023,116,472,3615,Windy,130,3,2,0
2,Carrot,Vegetables,28-10-2023,293,563,3098,Sunny,248,1,3,0
19,Butter,Dairy,16-02-2024,166,338,2120,Windy,194,3,2,0
10,Orange,Fruits,23-05-2023,124,755,4179,Cloudy,121,3,3,1
16,Cheese,Dairy,29-07-2023,485,544,4273,Rainy,467,2,1,0
7,Cucumber,Vegetables,20-03-2024,147,821,1092,Windy,150,1,3,0
16,Cheese,Dairy,08-11-2023,356,903,1609,Snowy,397,3,1,1
11,Coffee,Beverages,31-01-2024,391,433,1274,Cloudy,349,2,1,1
15,Yogurt,Dairy,11-11-2023,299,863,1928,Sunny,343,1,1,0
16,Cheese,Dairy,27-07-2023,494,810,3275,Cloudy,488,2,3,0
11,Coffee,Beverages,21-10-2023,170,672,1347,Snowy,178,2,1,1
7,Cucumber,Vegetables,18-11-2023,479,883,1520,Windy,521,1,1,1
11,Coffee,Beverages,07-08-2023,267,684,2275,Sunny,264,3,3,1
7,Cucumber,Vegetables,07-12-2023,379,885,3898,Rainy,372,1,1,0
7,Cucumber,Vegetables,04-09-2023,284,960,2328,Windy,300,1,2,0
14,Water,Beverages,07-04-2024,305,450,4507,Rainy,342,3,1,1
13,Soda,Beverages,28-08-2023,179,263,1548,Snowy,154,1,2,0
15,Yogurt,Dairy,07-12-2023,225,250,2169,Cloudy,247,2,3,0
20,Tomato,Vegetables,05-10-2023,396,494,1332,Snowy,352,1,1,0
16,Cheese,Dairy,05-04-2024,158,964,3073,Rainy,146,3,1,1
9,Cherry,Fruits,14-12-2023,398,382,1872,Sunny,486,2,1,1
2,Carrot,Vegetables,06-05-2023,358,412,1865,Snowy,281,1,1,0
15,Yogurt,Dairy,16-10-2023,217,216,1815,Rainy,238,3,2,0
6,Milk,Dairy,05-09-2023,276,635,3165,Sunny,294,3,2,1
7,Cucumber,Vegetables,29-06-2023,473,838,4572,Windy,523,2,3,1
15,Yogurt,Dairy,16-08-2023,311,869,3638,Cloudy,342,1,1,1
3,Beer,Beverages,07-02-2024,413,939,4908,Windy,366,3,3,1
18,Banana,Fruits,13-11-2023,407,398,4956,Cloudy,435,3,2,0
9,Cherry,Fruits,13-01-2024,402,774,1271,Cloudy,330,2,3,0
17,Potato,Vegetables,19-05-2023,331,671,4456,Sunny,271,3,2,0
13,Soda,Beverages,06-05-2023,160,208,3561,Sunny,171,1,1,1
12,Pepper,Vegetables,10-05-2023,277,876,2661,Sunny,319,3,2,0
7,Cucumber,Vegetables,09-08-2023,118,510,3924,Windy,115,3,3,0
17,Potato,Vegetables,01-07-2023,459,544,4516,Rainy,494,1,1,0
7,Cucumber,Vegetables,29-03-2024,127,251,4499,Windy,119,2,2,1
20,Tomato,Vegetables,03-02-2024,139,797,2601,Rainy,111,3,2,1
5,Grapes,Fruits,23-06-2023,476,626,3477,Sunny,539,2,3,1
18,Banana,Fruits,27-09-2023,223,575,4697,Cloudy,240,2,3,0
12,Pepper,Vegetables,29-11-2023,372,843,3608,Windy,339,2,2,0
5,Grapes,Fruits,05-02-2024,486,445,2003,Windy,544,1,2,0
9,Cherry,Fruits,19-11-2023,113,940,3290,Windy,130,1,1,1
4,Juice,Beverages,05-02-2024,378,521,4550,Sunny,350,1,3,0
2,Carrot,Vegetables,15-03-2024,267,475,3017,Cloudy,275,3,2,1
12,Pepper,Vegetables,25-01-2024,342,833,2155,Cloudy,344,1,3,1
16,Cheese,Dairy,18-12-2023,437,260,4616,Sunny,450,3,1,0
12,Pepper,Vegetables,31-08-2023,335,686,4730,Rainy,311,3,2,0
4,Juice,Beverages,03-04-2024,497,213,1409,Sunny,501,3,3,0
19,Butter,Dairy,02-10-2023,424,486,2018,Cloudy,403,3,3,0
17,Potato,Vegetables,20-01-2024,436,380,1120,Snowy,443,2,1,0
6,Milk,Dairy,30-12-2023,282,934,1273,Rainy,234,3,3,1
2,Carrot,Vegetables,30-05-2023,119,650,2975,Snowy,144,2,2,1
3,Beer,Beverages,10-10-2023,147,940,2461,Snowy,149,3,1,1
16,Cheese,Dairy,11-04-2024,366,688,3381,Sunny,317,2,1,0
14,Water,Beverages,10-11-2023,135,256,2754,Snowy,167,3,2,1
1,Cream,Dairy,10-06-2023,236,981,3643,Windy,246,3,3,0
12,Pepper,Vegetables,27-01-2024,197,453,3589,Sunny,193,1,2,1
4,Juice,Beverages,08-07-2023,309,826,3483,Cloudy,263,1,1,1
2,Carrot,Vegetables,17-07-2023,179,572,3442,Rainy,186,1,3,1
18,Banana,Fruits,23-01-2024,387,319,1842,Sunny,430,2,1,0
1,Cream,Dairy,01-03-2024,377,301,4679,Sunny,356,2,1,0
12,Pepper,Vegetables,16-12-2023,267,575,4128,Rainy,276,2,2,0
19,Butter,Dairy,26-05-2023,477,814,2764,Windy,521,2,1,1
18,Banana,Fruits,03-07-2023,201,400,3661,Snowy,131,3,3,0
2,Carrot,Vegetables,26-05-2023,155,618,4368,Rainy,152,3,2,0
16,Cheese,Dairy,07-04-2024,170,440,3365,Cloudy,163,2,3,1
13,Soda,Beverages,29-06-2023,158,766,4191,Snowy,161,3,1,0
9,Cherry,Fruits,29-10-2023,284,433,3487,Sunny,286,1,3,0
17,Potato,Vegetables,09-03-2024,378,282,4481,Cloudy,400,1,2,0
4,Juice,Beverages,02-08-2023,203,635,3412,Sunny,176,2,1,1
20,Tomato,Vegetables,17-08-2023,434,651,1473,Rainy,410,1,2,1
10,Orange,Fruits,20-02-2024,269,854,2085,Windy,278,2,3,1
14,Water,Beverages,18-06-2023,210,892,3005,Cloudy,230,3,1,0
18,Banana,Fruits,29-04-2024,111,853,1257,Sunny,111,2,2,0
1,Cream,Dairy,02-02-2024,208,304,1995,Windy,195,1,2,0
19,Butter,Dairy,10-09-2023,480,659,3387,Sunny,563,3,2,0
17,Potato,Vegetables,06-09-2023,471,906,1720,Snowy,443,2,3,1
17,Potato,Vegetables,30-03-2024,408,733,3887,Sunny,383,2,3,0
17,Potato,Vegetables,05-02-2024,241,386,1746,Snowy,280,1,3,1
11,Coffee,Beverages,06-11-2023,380,594,4028,Cloudy,342,3,3,0
4,Juice,Beverages,30-09-2023,385,741,1925,Sunny,418,1,1,0
12,Pepper,Vegetables,06-07-2023,150,712,2293,Windy,135,2,1,0
16,Cheese,Dairy,14-09-2023,314,584,2731,Cloudy,293,1,2,1
15,Yogurt,Dairy,05-07-2023,156,996,3357,Snowy,166,2,3,1
14,Water,Beverages,22-06-2023,242,378,2800,Sunny,202,1,1,0
10,Orange,Fruits,05-09-2023,425,401,1791,Snowy,451,3,1,1
12,Pepper,Vegetables,04-06-2023,276,896,4990,Sunny,248,2,1,1
3,Beer,Beverages,19-04-2024,182,259,1908,Cloudy,185,2,2,1
19,Butter,Dairy,24-12-2023,306,275,3498,Sunny,355,1,3,0
2,Carrot,Vegetables,01-12-2023,153,252,2591,Snowy,153,2,3,1
19,Butter,Dairy,27-05-2023,158,783,3229,Windy,137,2,3,0
15,Yogurt,Dairy,24-07-2023,224,807,4863,Windy,239,2,3,1
14,Water,Beverages,07-08-2023,154,401,4024,Rainy,178,2,1,1
20,Tomato,Vegetables,22-02-2024,217,591,3058,Snowy,169,2,3,0
16,Cheese,Dairy,20-10-2023,277,978,4050,Sunny,314,2,3,0
19,Butter,Dairy,01-10-2023,425,230,2387,Rainy,446,3,3,0
18,Banana,Fruits,19-08-2023,207,808,4927,Sunny,228,1,1,1
6,Milk,Dairy,08-06-2023,180,642,3352,Snowy,176,3,1,0
14,Water,Beverages,26-03-2024,130,892,3058,Cloudy,128,2,1,0
19,Butter,Dairy,18-11-2023,450,687,3526,Windy,379,2,1,0
6,Milk,Dairy,04-12-2023,427,224,4851,Windy,417,3,3,1
15,Yogurt,Dairy,26-03-2024,260,857,3236,Windy,260,2,3,1
